task,source_layer,target_rank,downstream_layer,distance,metric,clean_value,intervened_value,delta,abs_delta
conll2003,0,2,5,5,attention_entropy,1.5248382221907377,2.58906514570117,1.0642269235104322,1.0642269235104322
conll2003,0,4,1,1,effective_rank,17.265850637108088,5.448743678629398,-11.81710695847869,11.81710695847869
conll2003,0,4,1,1,stable_rank,2.944278821349144,1.4754266627132893,-1.4688521586358547,1.4688521586358547
conll2003,0,4,1,1,mean_pairwise_cosine,0.269447281723842,0.6628752378746867,0.3934279561508447,0.3934279561508447
conll2003,0,4,1,1,attention_entropy,1.4218412637710571,2.2721689585596323,0.8503276947885752,0.8503276947885752
conll2003,0,4,2,2,effective_rank,16.522749196738005,4.912788510322571,-11.609960686415434,11.609960686415434
conll2003,0,4,2,2,stable_rank,2.207484096288681,1.2953617945313454,-0.9121223017573357,0.9121223017573357
conll2003,0,4,2,2,mean_pairwise_cosine,0.3734480822458863,0.7534742802381516,0.3800261979922652,0.3800261979922652
conll2003,0,4,2,2,attention_entropy,1.347696307580918,2.355061102192849,1.0073647946119308,1.0073647946119308
conll2003,0,4,3,3,effective_rank,15.551035828888416,4.376493223011494,-11.174542605876923,11.174542605876923
conll2003,0,4,3,3,stable_rank,1.7780611794441938,1.1933200992643833,-0.5847410801798105,0.5847410801798105
conll2003,0,4,3,3,mean_pairwise_cosine,0.45738172018900514,0.8031878601759672,0.3458061399869621,0.3458061399869621
conll2003,0,4,3,3,attention_entropy,1.0155574441887438,2.246317903511226,1.2307604593224823,1.2307604593224823
conll2003,0,4,4,4,effective_rank,13.618370953947306,3.4433436542749405,-10.175027299672365,10.175027299672365
conll2003,0,4,4,4,stable_rank,1.5088715218007565,1.1014066245406866,-0.40746489726006985,0.40746489726006985
conll2003,0,4,4,4,mean_pairwise_cosine,0.5106645291671157,0.8397274189628661,0.3290628897957504,0.3290628897957504
conll2003,0,4,4,4,attention_entropy,1.3059460259974003,2.418141986709088,1.1121959607116878,1.1121959607116878
conll2003,0,4,5,5,effective_rank,14.392296604812145,3.354349236935377,-11.037947367876768,11.037947367876768
conll2003,0,4,5,5,stable_rank,2.046688152477145,1.2055186592042446,-0.8411694932729006,0.8411694932729006
conll2003,0,4,5,5,mean_pairwise_cosine,0.42789528891444206,0.8272622163640335,0.39936692744959146,0.39936692744959146
conll2003,0,4,5,5,attention_entropy,1.5248382221907377,2.4046753724105656,0.8798371502198279,0.8798371502198279
conll2003,0,8,1,1,effective_rank,17.265850637108088,9.61780533194542,-7.648045305162668,7.648045305162668
conll2003,0,8,1,1,stable_rank,2.944278821349144,1.9668604228645563,-0.9774183984845877,0.9774183984845877
conll2003,0,8,1,1,mean_pairwise_cosine,0.269447281723842,0.47189574292860925,0.20244846120476723,0.20244846120476723
conll2003,0,8,1,1,attention_entropy,1.4218412637710571,1.9820532575249672,0.5602119937539101,0.5602119937539101
conll2003,0,8,2,2,effective_rank,16.522749196738005,8.953093994408846,-7.569655202329159,7.569655202329159
conll2003,0,8,2,2,stable_rank,2.207484096288681,1.671085748821497,-0.5363983474671841,0.5363983474671841
conll2003,0,8,2,2,mean_pairwise_cosine,0.3734480822458863,0.5584791046567261,0.1850310224108398,0.1850310224108398
conll2003,0,8,2,2,attention_entropy,1.347696307580918,1.9566370588727295,0.6089407512918115,0.6089407512918115
conll2003,0,8,3,3,effective_rank,15.551035828888416,8.242270909249783,-7.308764919638634,7.308764919638634
conll2003,0,8,3,3,stable_rank,1.7780611794441938,1.441677924245596,-0.3363832551985979,0.3363832551985979
conll2003,0,8,3,3,mean_pairwise_cosine,0.45738172018900514,0.6150472196750343,0.15766549948602915,0.15766549948602915
conll2003,0,8,3,3,attention_entropy,1.0155574441887438,1.7638189913704991,0.7482615471817553,0.7482615471817553
conll2003,0,8,4,4,effective_rank,13.618370953947306,6.663709916174412,-6.954661037772894,6.954661037772894
conll2003,0,8,4,4,stable_rank,1.5088715218007565,1.2687268275767565,-0.24014469422399998,0.24014469422399998
conll2003,0,8,4,4,mean_pairwise_cosine,0.5106645291671157,0.6561158313415945,0.14545130217447877,0.14545130217447877
conll2003,0,8,4,4,attention_entropy,1.3059460259974003,2.0554574164561927,0.7495113904587924,0.7495113904587924
conll2003,0,8,5,5,effective_rank,14.392296604812145,6.616042532026768,-7.7762540727853775,7.7762540727853775
conll2003,0,8,5,5,stable_rank,2.046688152477145,1.6237890906631947,-0.42289906181395054,0.42289906181395054
conll2003,0,8,5,5,mean_pairwise_cosine,0.42789528891444206,0.6119354158872738,0.18404012697283179,0.18404012697283179
conll2003,0,8,5,5,attention_entropy,1.5248382221907377,2.120040243025869,0.5952020208351314,0.5952020208351314
conll2003,0,16,1,1,effective_rank,17.265850637108088,13.826027616858482,-3.439823020249605,3.439823020249605
conll2003,0,16,1,1,stable_rank,2.944278821349144,2.515348257496953,-0.42893056385219097,0.42893056385219097
conll2003,0,16,1,1,mean_pairwise_cosine,0.269447281723842,0.33660710672847927,0.06715982500463724,0.06715982500463724
conll2003,0,16,1,1,attention_entropy,1.4218412637710571,1.6520191542804241,0.230177890509367,0.230177890509367
conll2003,0,16,2,2,effective_rank,16.522749196738005,13.173732411116362,-3.349016785621643,3.349016785621643
conll2003,0,16,2,2,stable_rank,2.207484096288681,1.9569985512644053,-0.2504855450242758,0.2504855450242758
conll2003,0,16,2,2,mean_pairwise_cosine,0.3734480822458863,0.4451255570165813,0.07167747477069497,0.07167747477069497
conll2003,0,16,2,2,attention_entropy,1.347696307580918,1.610826174262911,0.263129866681993,0.263129866681993
conll2003,0,16,3,3,effective_rank,15.551035828888416,12.281253792345524,-3.2697820365428925,3.2697820365428925
conll2003,0,16,3,3,stable_rank,1.7780611794441938,1.6111558005213737,-0.1669053789228201,0.1669053789228201
conll2003,0,16,3,3,mean_pairwise_cosine,0.45738172018900514,0.5268553984351456,0.06947367824614048,0.06947367824614048
conll2003,0,16,3,3,attention_entropy,1.0155574441887438,1.316220909357071,0.3006634651683271,0.3006634651683271
conll2003,0,16,4,4,effective_rank,13.618370953947306,10.326372146606445,-3.2919988073408604,3.2919988073408604
conll2003,0,16,4,4,stable_rank,1.5088715218007565,1.390412887558341,-0.11845863424241543,0.11845863424241543
conll2003,0,16,4,4,mean_pairwise_cosine,0.5106645291671157,0.5907422304153442,0.08007770124822855,0.08007770124822855
conll2003,0,16,4,4,attention_entropy,1.3059460259974003,1.6461581750772893,0.34021214907988906,0.34021214907988906
conll2003,0,16,5,5,effective_rank,14.392296604812145,10.57959946244955,-3.8126971423625946,3.8126971423625946
conll2003,0,16,5,5,stable_rank,2.046688152477145,1.8443899620324373,-0.20229819044470787,0.20229819044470787
conll2003,0,16,5,5,mean_pairwise_cosine,0.42789528891444206,0.5255726660834625,0.09767737716902047,0.09767737716902047
conll2003,0,16,5,5,attention_entropy,1.5248382221907377,1.7968100518919528,0.27197182970121503,0.27197182970121503
conll2003,0,32,1,1,effective_rank,17.265850637108088,16.59956732392311,-0.6662833131849766,0.6662833131849766
conll2003,0,32,1,1,stable_rank,2.944278821349144,2.852558422833681,-0.09172039851546288,0.09172039851546288
conll2003,0,32,1,1,mean_pairwise_cosine,0.269447281723842,0.27835150342434645,0.008904221700504422,0.008904221700504422
conll2003,0,32,1,1,attention_entropy,1.4218412637710571,1.479533964768052,0.05769270099699497,0.05769270099699497
conll2003,0,32,2,2,effective_rank,16.522749196738005,16.088570844382048,-0.43417835235595703,0.43417835235595703
conll2003,0,32,2,2,stable_rank,2.207484096288681,2.2224925998598337,0.015008503571152687,0.015008503571152687
conll2003,0,32,2,2,mean_pairwise_cosine,0.3734480822458863,0.36974937934428453,-0.0036987029016017914,0.0036987029016017914
conll2003,0,32,2,2,attention_entropy,1.347696307580918,1.346879665274173,-0.0008166423067450523,0.0008166423067450523
conll2003,0,32,3,3,effective_rank,15.551035828888416,15.243215776979923,-0.30782005190849304,0.30782005190849304
conll2003,0,32,3,3,stable_rank,1.7780611794441938,1.7854651436209679,0.007403964176774025,0.007403964176774025
conll2003,0,32,3,3,mean_pairwise_cosine,0.45738172018900514,0.4514450132846832,-0.005936706904321909,0.005936706904321909
conll2003,0,32,3,3,attention_entropy,1.0155574441887438,1.0957392510026693,0.0801818068139255,0.0801818068139255
conll2003,0,32,4,4,effective_rank,13.618370953947306,13.463231861591339,-0.15513909235596657,0.15513909235596657
conll2003,0,32,4,4,stable_rank,1.5088715218007565,1.512116638943553,0.0032451171427965164,0.0032451171427965164
conll2003,0,32,4,4,mean_pairwise_cosine,0.5106645291671157,0.5047729006037116,-0.005891628563404083,0.005891628563404083
conll2003,0,32,4,4,attention_entropy,1.3059460259974003,1.381902193184942,0.07595616718754172,0.07595616718754172
conll2003,0,32,5,5,effective_rank,14.392296604812145,14.144654102623463,-0.24764250218868256,0.24764250218868256
conll2003,0,32,5,5,stable_rank,2.046688152477145,2.065141500905156,0.01845334842801094,0.01845334842801094
conll2003,0,32,5,5,mean_pairwise_cosine,0.42789528891444206,0.42434647225309163,-0.003548816661350429,0.003548816661350429
conll2003,0,32,5,5,attention_entropy,1.5248382221907377,1.5545390923507512,0.029700870160013437,0.029700870160013437
conll2003,1,1,2,1,effective_rank,16.522749196738005,1.3811541013419628,-15.141595095396042,15.141595095396042
conll2003,1,1,2,1,stable_rank,2.207484096288681,1.0101571697741747,-1.1973269265145063,1.1973269265145063
conll2003,1,1,2,1,mean_pairwise_cosine,0.3734480822458863,0.9886362226679921,0.6151881404221058,0.6151881404221058
conll2003,1,1,2,1,attention_entropy,1.347696307580918,2.62548341602087,1.2777871084399521,1.2777871084399521
conll2003,1,1,3,2,effective_rank,15.551035828888416,1.2668662555515766,-14.28416957333684,14.28416957333684
conll2003,1,1,3,2,stable_rank,1.7780611794441938,1.0038748644292355,-0.7741863150149584,0.7741863150149584
conll2003,1,1,3,2,mean_pairwise_cosine,0.45738172018900514,0.9953294219449162,0.5379477017559111,0.5379477017559111
conll2003,1,1,3,2,attention_entropy,1.0155574441887438,2.6796276438981295,1.6640701997093856,1.6640701997093856
conll2003,1,1,4,3,effective_rank,13.618370953947306,1.1710123978555202,-12.447358556091785,12.447358556091785
conll2003,1,1,4,3,stable_rank,1.5088715218007565,1.001388169825077,-0.5074833519756794,0.5074833519756794
conll2003,1,1,4,3,mean_pairwise_cosine,0.5106645291671157,0.9982305839657784,0.48756605479866266,0.48756605479866266
conll2003,1,1,4,3,attention_entropy,1.3059460259974003,2.684232659637928,1.3782866336405277,1.3782866336405277
conll2003,1,1,5,4,effective_rank,14.392296604812145,1.1558020859956741,-13.236494518816471,13.236494518816471
conll2003,1,1,5,4,stable_rank,2.046688152477145,1.0015360452234745,-1.0451521072536707,1.0451521072536707
conll2003,1,1,5,4,mean_pairwise_cosine,0.42789528891444206,0.9980504233390093,0.5701551344245672,0.5701551344245672
conll2003,1,1,5,4,attention_entropy,1.5248382221907377,2.6724298000335693,1.1475915778428316,1.1475915778428316
conll2003,1,2,2,1,effective_rank,16.522749196738005,2.5807481929659843,-13.94200100377202,13.94200100377202
conll2003,1,2,2,1,stable_rank,2.207484096288681,1.132453877478838,-1.075030218809843,1.075030218809843
conll2003,1,2,2,1,mean_pairwise_cosine,0.3734480822458863,0.8730852911248803,0.499637208878994,0.499637208878994
conll2003,1,2,2,1,attention_entropy,1.347696307580918,2.4924737801775336,1.1447774725966156,1.1447774725966156
conll2003,1,2,3,2,effective_rank,15.551035828888416,2.2741227578371763,-13.27691307105124,13.27691307105124
conll2003,1,2,3,2,stable_rank,1.7780611794441938,1.0814945809543133,-0.6965665984898806,0.6965665984898806
conll2003,1,2,3,2,mean_pairwise_cosine,0.45738172018900514,0.9172987220808864,0.4599170018918812,0.4599170018918812
conll2003,1,2,3,2,attention_entropy,1.0155574441887438,2.5368736563250422,1.5213162121362984,1.5213162121362984
conll2003,1,2,4,3,effective_rank,13.618370953947306,1.9185147006064653,-11.69985625334084,11.69985625334084
conll2003,1,2,4,3,stable_rank,1.5088715218007565,1.0345419384539127,-0.4743295833468437,0.4743295833468437
conll2003,1,2,4,3,mean_pairwise_cosine,0.5106645291671157,0.9461568417027593,0.4354923125356436,0.4354923125356436
conll2003,1,2,4,3,attention_entropy,1.3059460259974003,2.5725405169650912,1.266594490967691,1.266594490967691
conll2003,1,2,5,4,effective_rank,14.392296604812145,1.873771233484149,-12.518525371327996,12.518525371327996
conll2003,1,2,5,4,stable_rank,2.046688152477145,1.0441998522728682,-1.002488300204277,1.002488300204277
conll2003,1,2,5,4,mean_pairwise_cosine,0.42789528891444206,0.943585162051022,0.51568987313658,0.51568987313658
conll2003,1,2,5,4,attention_entropy,1.5248382221907377,2.575116638094187,1.050278415903449,1.050278415903449
conll2003,1,4,2,1,effective_rank,16.522749196738005,5.268095012754202,-11.254654183983803,11.254654183983803
conll2003,1,4,2,1,stable_rank,2.207484096288681,1.3481604736298323,-0.8593236226588488,0.8593236226588488
conll2003,1,4,2,1,mean_pairwise_cosine,0.3734480822458863,0.7112226923927665,0.33777461014688015,0.33777461014688015
conll2003,1,4,2,1,attention_entropy,1.347696307580918,2.2830943590961397,0.9353980515152216,0.9353980515152216
conll2003,1,4,3,2,effective_rank,15.551035828888416,4.712323542684317,-10.8387122862041,10.8387122862041
conll2003,1,4,3,2,stable_rank,1.7780611794441938,1.2206773441284895,-0.5573838353157043,0.5573838353157043
conll2003,1,4,3,2,mean_pairwise_cosine,0.45738172018900514,0.7859639930538833,0.3285822728648782,0.3285822728648782
conll2003,1,4,3,2,attention_entropy,1.0155574441887438,2.2114688735455275,1.1959114293567836,1.1959114293567836
conll2003,1,4,4,3,effective_rank,13.618370953947306,3.786122251302004,-9.832248702645302,9.832248702645302
conll2003,1,4,4,3,stable_rank,1.5088715218007565,1.1156988386064768,-0.39317268319427967,0.39317268319427967
conll2003,1,4,4,3,mean_pairwise_cosine,0.5106645291671157,0.8406659914180636,0.33000146225094795,0.33000146225094795
conll2003,1,4,4,3,attention_entropy,1.3059460259974003,2.343500583898276,1.0375545579008758,1.0375545579008758
conll2003,1,4,5,4,effective_rank,14.392296604812145,3.7004293128848076,-10.691867291927338,10.691867291927338
conll2003,1,4,5,4,stable_rank,2.046688152477145,1.2342645470052958,-0.8124236054718494,0.8124236054718494
conll2003,1,4,5,4,mean_pairwise_cosine,0.42789528891444206,0.8295084019191563,0.40161311300471425,0.40161311300471425
conll2003,1,4,5,4,attention_entropy,1.5248382221907377,2.363617698661983,0.8387794764712453,0.8387794764712453
conll2003,1,8,2,1,effective_rank,16.522749196738005,9.386337038129568,-7.136412158608437,7.136412158608437
conll2003,1,8,2,1,stable_rank,2.207484096288681,1.7104830387979746,-0.49700105749070644,0.49700105749070644
conll2003,1,8,2,1,mean_pairwise_cosine,0.3734480822458863,0.5298719429410994,0.15642386069521308,0.15642386069521308
conll2003,1,8,2,1,attention_entropy,1.347696307580918,1.8313938886858523,0.4836975811049342,0.4836975811049342
conll2003,1,8,3,2,effective_rank,15.551035828888416,8.769397389143705,-6.781638439744711,6.781638439744711
conll2003,1,8,3,2,stable_rank,1.7780611794441938,1.4551456328481436,-0.32291554659605026,0.32291554659605026
conll2003,1,8,3,2,mean_pairwise_cosine,0.45738172018900514,0.6111582620069385,0.15377654181793332,0.15377654181793332
conll2003,1,8,3,2,attention_entropy,1.0155574441887438,1.663340512663126,0.6477830684743822,0.6477830684743822
conll2003,1,8,4,3,effective_rank,13.618370953947306,7.226457726210356,-6.39191322773695,6.39191322773695
conll2003,1,8,4,3,stable_rank,1.5088715218007565,1.277891093865037,-0.2309804279357195,0.2309804279357195
conll2003,1,8,4,3,mean_pairwise_cosine,0.5106645291671157,0.6686796667054296,0.15801513753831387,0.15801513753831387
conll2003,1,8,4,3,attention_entropy,1.3059460259974003,1.9278089771978557,0.6218629512004554,0.6218629512004554
conll2003,1,8,5,4,effective_rank,14.392296604812145,7.365598887205124,-7.026697717607021,7.026697717607021
conll2003,1,8,5,4,stable_rank,2.046688152477145,1.6330642737448215,-0.41362387873232365,0.41362387873232365
conll2003,1,8,5,4,mean_pairwise_cosine,0.42789528891444206,0.6238608658313751,0.19596557691693306,0.19596557691693306
conll2003,1,8,5,4,attention_entropy,1.5248382221907377,1.9956341376528144,0.47079591546207666,0.47079591546207666
conll2003,1,16,2,1,effective_rank,16.522749196738005,13.337788481265306,-3.184960715472698,3.184960715472698
conll2003,1,16,2,1,stable_rank,2.207484096288681,2.00056029856205,-0.20692379772663116,0.20692379772663116
conll2003,1,16,2,1,mean_pairwise_cosine,0.3734480822458863,0.42733535543084145,0.05388727318495512,0.05388727318495512
conll2003,1,16,2,1,attention_entropy,1.347696307580918,1.5484490883536637,0.2007527807727456,0.2007527807727456
conll2003,1,16,3,2,effective_rank,15.551035828888416,12.740562181919813,-2.810473646968603,2.810473646968603
conll2003,1,16,3,2,stable_rank,1.7780611794441938,1.64421908557415,-0.13384209387004375,0.13384209387004375
conll2003,1,16,3,2,mean_pairwise_cosine,0.45738172018900514,0.5100689404644072,0.05268722027540207,0.05268722027540207
conll2003,1,16,3,2,attention_entropy,1.0155574441887438,1.2255904553458095,0.21003301115706563,0.21003301115706563
conll2003,1,16,4,3,effective_rank,13.618370953947306,11.110649030655622,-2.507721923291683,2.507721923291683
conll2003,1,16,4,3,stable_rank,1.5088715218007565,1.4201964996755123,-0.08867502212524414,0.08867502212524414
conll2003,1,16,4,3,mean_pairwise_cosine,0.5106645291671157,0.5702796978875995,0.05961516872048378,0.05961516872048378
conll2003,1,16,4,3,attention_entropy,1.3059460259974003,1.547071702312678,0.24112567631527781,0.24112567631527781
conll2003,1,16,5,4,effective_rank,14.392296604812145,11.519625298678875,-2.8726713061332703,2.8726713061332703
conll2003,1,16,5,4,stable_rank,2.046688152477145,1.875632245093584,-0.17105590738356113,0.17105590738356113
conll2003,1,16,5,4,mean_pairwise_cosine,0.42789528891444206,0.502655150834471,0.07475986192002892,0.07475986192002892
conll2003,1,16,5,4,attention_entropy,1.5248382221907377,1.6983596310019493,0.17352140881121159,0.17352140881121159
conll2003,1,32,2,1,effective_rank,16.522749196738005,15.94460554793477,-0.5781436488032341,0.5781436488032341
conll2003,1,32,2,1,stable_rank,2.207484096288681,2.1838902197778225,-0.023593876510858536,0.023593876510858536
conll2003,1,32,2,1,mean_pairwise_cosine,0.3734480822458863,0.37773690838366747,0.004288826137781143,0.004288826137781143
conll2003,1,32,2,1,attention_entropy,1.347696307580918,1.3508258094079792,0.0031295018270611763,0.0031295018270611763
conll2003,1,32,3,2,effective_rank,15.551035828888416,15.1948253326118,-0.35621049627661705,0.35621049627661705
conll2003,1,32,3,2,stable_rank,1.7780611794441938,1.765769351273775,-0.01229182817041874,0.01229182817041874
conll2003,1,32,3,2,mean_pairwise_cosine,0.45738172018900514,0.460863558575511,0.003481838386505842,0.003481838386505842
conll2003,1,32,3,2,attention_entropy,1.0155574441887438,1.0231980374082923,0.007640593219548464,0.007640593219548464
conll2003,1,32,4,3,effective_rank,13.618370953947306,13.376230608671904,-0.24214034527540207,0.24214034527540207
conll2003,1,32,4,3,stable_rank,1.5088715218007565,1.505593540146947,-0.0032779816538095474,0.0032779816538095474
conll2003,1,32,4,3,mean_pairwise_cosine,0.5106645291671157,0.5137725411914289,0.0031080120243132114,0.0031080120243132114
conll2003,1,32,4,3,attention_entropy,1.3059460259974003,1.3167904405854642,0.010844414588063955,0.010844414588063955
conll2003,1,32,5,4,effective_rank,14.392296604812145,14.15361038595438,-0.2386862188577652,0.2386862188577652
conll2003,1,32,5,4,stable_rank,2.046688152477145,2.036556962877512,-0.010131189599633217,0.010131189599633217
conll2003,1,32,5,4,mean_pairwise_cosine,0.42789528891444206,0.43162807635962963,0.0037327874451875687,0.0037327874451875687
conll2003,1,32,5,4,attention_entropy,1.5248382221907377,1.5364993624389172,0.011661140248179436,0.011661140248179436
conll2003,2,1,3,1,effective_rank,15.551035828888416,1.3363383784890175,-14.214697450399399,14.214697450399399
conll2003,2,1,3,1,stable_rank,1.7780611794441938,1.008333234116435,-0.7697279453277588,0.7697279453277588
conll2003,2,1,3,1,mean_pairwise_cosine,0.45738172018900514,0.9901695549488068,0.5327878347598016,0.5327878347598016
conll2003,2,1,3,1,attention_entropy,1.0155574441887438,2.6502604139968753,1.6347029698081315,1.6347029698081315
conll2003,2,1,4,2,effective_rank,13.618370953947306,1.218361560255289,-12.400009393692017,12.400009393692017
conll2003,2,1,4,2,stable_rank,1.5088715218007565,1.0025676973164082,-0.5063038244843483,0.5063038244843483
conll2003,2,1,4,2,mean_pairwise_cosine,0.5106645291671157,0.9968728991225362,0.4862083699554205,0.4862083699554205
conll2003,2,1,4,2,attention_entropy,1.3059460259974003,2.6830223258584738,1.3770762998610735,1.3770762998610735
conll2003,2,1,5,3,effective_rank,14.392296604812145,1.16733312420547,-13.224963480606675,13.224963480606675
conll2003,2,1,5,3,stable_rank,2.046688152477145,1.0013198889791965,-1.0453682634979486,1.0453682634979486
conll2003,2,1,5,3,mean_pairwise_cosine,0.42789528891444206,0.998545297421515,0.5706500085070729,0.5706500085070729
conll2003,2,1,5,3,attention_entropy,1.5248382221907377,2.6794532239437103,1.1546150017529726,1.1546150017529726
conll2003,2,2,3,1,effective_rank,15.551035828888416,2.390263319015503,-13.160772509872913,13.160772509872913
conll2003,2,2,3,1,stable_rank,1.7780611794441938,1.0814964044839144,-0.6965647749602795,0.6965647749602795
conll2003,2,2,3,1,mean_pairwise_cosine,0.45738172018900514,0.912593238055706,0.4552115178667009,0.4552115178667009
conll2003,2,2,3,1,attention_entropy,1.0155574441887438,2.525704825296998,1.5101473811082542,1.5101473811082542
conll2003,2,2,4,2,effective_rank,13.618370953947306,2.043103665113449,-11.575267288833857,11.575267288833857
conll2003,2,2,4,2,stable_rank,1.5088715218007565,1.038672985509038,-0.4701985362917185,0.4701985362917185
conll2003,2,2,4,2,mean_pairwise_cosine,0.5106645291671157,0.9498714534565806,0.43920692428946495,0.43920692428946495
conll2003,2,2,4,2,attention_entropy,1.3059460259974003,2.5877371709793806,1.2817911449819803,1.2817911449819803
conll2003,2,2,5,3,effective_rank,14.392296604812145,1.8993250131607056,-12.49297159165144,12.49297159165144
conll2003,2,2,5,3,stable_rank,2.046688152477145,1.0367496069520712,-1.009938545525074,1.009938545525074
conll2003,2,2,5,3,mean_pairwise_cosine,0.42789528891444206,0.9618342239409685,0.5339389350265265,0.5339389350265265
conll2003,2,2,5,3,attention_entropy,1.5248382221907377,2.5807018540799618,1.055863631889224,1.055863631889224
conll2003,2,4,3,1,effective_rank,15.551035828888416,4.858316771686077,-10.69271905720234,10.69271905720234
conll2003,2,4,3,1,stable_rank,1.7780611794441938,1.219949571415782,-0.5581116080284119,0.5581116080284119
conll2003,2,4,3,1,mean_pairwise_cosine,0.45738172018900514,0.77913773432374,0.32175601413473487,0.32175601413473487
conll2003,2,4,3,1,attention_entropy,1.0155574441887438,2.23649745574221,1.2209400115534663,1.2209400115534663
conll2003,2,4,4,2,effective_rank,13.618370953947306,3.98203656449914,-9.636334389448166,9.636334389448166
conll2003,2,4,4,2,stable_rank,1.5088715218007565,1.1185901295393705,-0.3902813922613859,0.3902813922613859
conll2003,2,4,4,2,mean_pairwise_cosine,0.5106645291671157,0.8444002862088382,0.33373575704172254,0.33373575704172254
conll2003,2,4,4,2,attention_entropy,1.3059460259974003,2.3815693431533873,1.075623317155987,1.075623317155987
conll2003,2,4,5,3,effective_rank,14.392296604812145,3.6393954753875732,-10.752901129424572,10.752901129424572
conll2003,2,4,5,3,stable_rank,2.046688152477145,1.2038176450878382,-0.842870507389307,0.842870507389307
conll2003,2,4,5,3,mean_pairwise_cosine,0.42789528891444206,0.8511529619572684,0.42325767304282635,0.42325767304282635
conll2003,2,4,5,3,attention_entropy,1.5248382221907377,2.402823240030557,0.8779850178398192,0.8779850178398192
conll2003,2,8,3,1,effective_rank,15.551035828888416,8.57371836528182,-6.977317463606596,6.977317463606596
conll2003,2,8,3,1,stable_rank,1.7780611794441938,1.4267269503325224,-0.35133422911167145,0.35133422911167145
conll2003,2,8,3,1,mean_pairwise_cosine,0.45738172018900514,0.6287865927442908,0.1714048725552857,0.1714048725552857
conll2003,2,8,3,1,attention_entropy,1.0155574441887438,1.7799355401657522,0.7643780959770083,0.7643780959770083
conll2003,2,8,4,2,effective_rank,13.618370953947306,7.185803797096014,-6.432567156851292,6.432567156851292
conll2003,2,8,4,2,stable_rank,1.5088715218007565,1.2576820086687803,-0.2511895131319761,0.2511895131319761
conll2003,2,8,4,2,mean_pairwise_cosine,0.5106645291671157,0.7001671711914241,0.18950264202430844,0.18950264202430844
conll2003,2,8,4,2,attention_entropy,1.3059460259974003,2.013768560718745,0.7078225347213447,0.7078225347213447
conll2003,2,8,5,3,effective_rank,14.392296604812145,6.956724621355534,-7.435571983456612,7.435571983456612
conll2003,2,8,5,3,stable_rank,2.046688152477145,1.5129290372133255,-0.5337591152638197,0.5337591152638197
conll2003,2,8,5,3,mean_pairwise_cosine,0.42789528891444206,0.6782759911147878,0.2503807022003457,0.2503807022003457
conll2003,2,8,5,3,attention_entropy,1.5248382221907377,1.9756186348386109,0.45078041264787316,0.45078041264787316
conll2003,2,16,3,1,effective_rank,15.551035828888416,12.41899187490344,-3.132043953984976,3.132043953984976
conll2003,2,16,3,1,stable_rank,1.7780611794441938,1.6340432222932577,-0.14401795715093613,0.14401795715093613
conll2003,2,16,3,1,mean_pairwise_cosine,0.45738172018900514,0.5163486157543957,0.05896689556539059,0.05896689556539059
conll2003,2,16,3,1,attention_entropy,1.0155574441887438,1.3276673746295273,0.3121099304407835,0.3121099304407835
conll2003,2,16,4,2,effective_rank,13.618370953947306,10.817159254103899,-2.8012116998434067,2.8012116998434067
conll2003,2,16,4,2,stable_rank,1.5088715218007565,1.4138935450464487,-0.09497797675430775,0.09497797675430775
conll2003,2,16,4,2,mean_pairwise_cosine,0.5106645291671157,0.5766390352509916,0.0659745060838759,0.0659745060838759
conll2003,2,16,4,2,attention_entropy,1.3059460259974003,1.614841255825013,0.30889522982761264,0.30889522982761264
conll2003,2,16,5,3,effective_rank,14.392296604812145,11.013314634561539,-3.3789819702506065,3.3789819702506065
conll2003,2,16,5,3,stable_rank,2.046688152477145,1.8405405767261982,-0.206147575750947,0.206147575750947
conll2003,2,16,5,3,mean_pairwise_cosine,0.42789528891444206,0.5182311668759212,0.09033587796147913,0.09033587796147913
conll2003,2,16,5,3,attention_entropy,1.5248382221907377,1.6432967470027506,0.11845852481201291,0.11845852481201291
conll2003,2,32,3,1,effective_rank,15.551035828888416,15.002955447882414,-0.5480803810060024,0.5480803810060024
conll2003,2,32,3,1,stable_rank,1.7780611794441938,1.762170309200883,-0.01589087024331093,0.01589087024331093
conll2003,2,32,3,1,mean_pairwise_cosine,0.45738172018900514,0.4619974922388792,0.004615772049874067,0.004615772049874067
conll2003,2,32,3,1,attention_entropy,1.0155574441887438,1.0202678521163762,0.004710407927632332,0.004710407927632332
conll2003,2,32,4,2,effective_rank,13.618370953947306,13.205792386084795,-0.4125785678625107,0.4125785678625107
conll2003,2,32,4,2,stable_rank,1.5088715218007565,1.4997020531445742,-0.009169468656182289,0.009169468656182289
conll2003,2,32,4,2,mean_pairwise_cosine,0.5106645291671157,0.5152591723017395,0.004594643134623766,0.004594643134623766
conll2003,2,32,4,2,attention_entropy,1.3059460259974003,1.3189745652489364,0.013028539251536131,0.013028539251536131
conll2003,2,32,5,3,effective_rank,14.392296604812145,14.000319004058838,-0.39197760075330734,0.39197760075330734
conll2003,2,32,5,3,stable_rank,2.046688152477145,2.0302658956497908,-0.01642225682735443,0.01642225682735443
conll2003,2,32,5,3,mean_pairwise_cosine,0.42789528891444206,0.43362608167808503,0.005730792763642967,0.005730792763642967
conll2003,2,32,5,3,attention_entropy,1.5248382221907377,1.5378684815950692,0.013030259404331446,0.013030259404331446
